"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags" 
"3839","8652022","Embankment Road","trunk","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""159753"",""oneway""=>""yes"",""ref""=>""MA 28"",""turn:lanes""=>""left|left"",""width""=>""30.5"""
"3840","8652041","Deerfield Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""197066"",""width""=>""16.5"""
"3841","8652089","Public Alley 301","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""129306"",""oneway""=>""yes"",""service""=>""alley"",""width""=>""3.7"""
"3842","8652204","Cedar Lane Way","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""155099"",""oneway""=>""yes"",""width""=>""4.6"""
"3843","8652342","Byron Street","residential","NULL","NULL","NULL","NULL","3","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""168171"",""oneway""=>""yes"",""width""=>""12.2"""
"3844","8652368","Otis Place","residential","NULL","NULL","NULL","NULL","3","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""202564"",""width""=>""8.5"""
"3845","8652405","Public Alley 430","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""184096"",""oneway""=>""yes"",""service""=>""alley"",""width""=>""5.5"""
"3846","8652526","Back Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""179097"",""rcn_ref""=>""1"",""width""=>""4.9"""
"3847","8693748","Sidney Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N322"",""massgis:way_id""=>""146515"",""oneway""=>""no"",""width""=>""12.2"""
"3848","8694864","NULL","trunk_link","NULL","NULL","NULL","NULL","28","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""good"",""lanes""=>""1"",""layer""=>""1"",""massgis:way_id""=>""157417"",""name_orig""=>""Ramp - Rt 3 To Rt 28 Sb"",""oneway""=>""yes"",""ramp""=>""yes"",""width""=>""15.2"""
"3849","8694867","NULL","motorway_link","NULL","NULL","NULL","NULL","-11","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hazmat""=>""no"",""hgv""=>""yes"",""lanes""=>""2"",""layer""=>""-1"",""massgis:way_id""=>""169422"",""oneway""=>""yes"",""ref""=>""MA 3"",""source:hgv""=>""MassGIS"",""start_date""=>""03/01"
"3850","8694869","NULL","primary_link","NULL","NULL","NULL","NULL","7","""oneway""=>""yes"""
"3851","8694879","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"3852","8694881","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3853","8814017","Essex Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""deficient"",""cycleway:left""=>""opposite_lane"",""lanes""=>""2"",""massgis:way_id""=>""209801"",""oneway""=>""yes"",""width""=>""13.7"""
"3854","8814065","Cottage Farm Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""141988"",""oneway""=>""yes"",""width""=>""12.2"""
"3855","8814119","Thatcher Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""188611"",""width""=>""12.2"""
"3856","8814147","NULL","primary_link","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""junction""=>""jughandle"",""lanes""=>""1"",""massgis:way_id""=>""215887"",""oneway""=>""yes"",""orig_name""=>""Ramp: Commonwealth Avenue To Bu Bridge"",""width""=>""47.0"""
"3857","8814193","Dummer Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""159298"",""width""=>""11.6"""
"3858","8814259","Essex Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""209801"",""oneway""=>""yes"",""width""=>""13.7"""
"3859","8814260","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""186842"",""noname""=>""yes"",""width""=>""6.1"""
"3860","8814270","Dummer Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""159298"",""width""=>""15.2"""
"3861","8814367","Massachusetts Turnpike","motorway","NULL","NULL","NULL","NULL","9","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""no"",""condition""=>""good"",""foot""=>""no"",""hgv""=>""designated"",""horse""=>""no"",""lanes""=>""4"",""massgis:way_id""=>""112877"",""maxspeed""=>""55 mph"",""oneway""=>""yes"",""ref""=>""I 90"",""s"
"3862","8814456","Amory Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""140894"",""width""=>""15.2"""
"3863","8814461","Ivy Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""145352"",""oneway""=>""yes"",""width""=>""12.2"""
"3864","8814465","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""196935"",""width""=>""6.1"""
"3865","8814511","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""196935"",""noname""=>""yes"",""width""=>""4.6"""
"3866","8814521","Egmont Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""121230"",""oneway""=>""yes"",""width""=>""12.2"""
"3867","8814555","Prescott Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""184226"",""width""=>""12.2"""
"3868","8814697","Worthington Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""143384"",""width""=>""12.2"""
"3869","8814700","Mason Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""120572"",""width""=>""12.2"""
"3870","8814750","NULL","primary_link","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""massgis:way_id""=>""176518"",""oneway""=>""yes"",""width""=>""15.2"""
"3871","8814778","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""196935"",""noname""=>""yes"",""surface""=>""unpaved"",""width""=>""4.6"""
"3872","8814784","Euston Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""fair"",""cycleway""=>""no"",""foot""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""162743"",""oneway""=>""no"",""surface""=>""paved"",""width""=>""15.2"""
"3873","8814827","Lenox Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""201003"",""oneway""=>""yes"",""width""=>""12.2"""
"3874","8814882","Essex Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""209801"",""oneway""=>""yes"",""width""=>""13.7"""
"3875","8814883","Essex Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""209801"",""width""=>""13.7"""
"3876","8814884","Saint Mary's Street","tertiary","NULL","NULL","NULL","NULL","4","""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""161824"",""oneway""=>""yes"",""width""=>""12.2"""
"3877","240495726","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:levels""=>""17"",""building:part""=>""yes"""
"3878","240495728","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""white"",""building:levels""=>""19"",""building:material""=>""concrete"",""building:part""=>""yes"""
"3879","240495730","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""white"",""building:levels""=>""19"",""building:material""=>""concrete"",""building:part""=>""yes"""
"3880","240495732","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""white"",""building:levels""=>""19"",""building:material""=>""concrete"",""building:part""=>""yes"""
"3881","8814950","Amory Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""140894"",""width""=>""18.3"""
"3882","240496190","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""green"",""building:levels""=>""2"",""building:material""=>""wood"",""building:min_level""=>""1"",""building:part""=>""yes"",""roof:orientation""=>""across"",""roof:shape""=>""hipped"""
"3883","240496381","NULL","NULL","NULL","NULL","NULL","NULL","0","""roof:edge""=>""yes"""
"3884","240496382","NULL","NULL","NULL","NULL","NULL","NULL","0","""roof:ridge""=>""yes"""
"3885","240496383","NULL","NULL","NULL","NULL","NULL","NULL","0","""roof:edge""=>""yes"""
"3886","240496385","NULL","NULL","NULL","NULL","NULL","NULL","0","""roof:edge""=>""yes"""
"3887","240496387","NULL","NULL","NULL","NULL","NULL","NULL","0","""roof:edge""=>""yes"""
"3888","240496388","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:levels""=>""5"",""building:part""=>""yes"""
"3889","240496390","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:levels""=>""5"",""building:part""=>""yes"""
"3890","240498129","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:levels""=>""1"",""building:material""=>""brick"",""building:part""=>""yes"""
"3891","240498130","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""white"",""building:levels""=>""3"",""building:material""=>""stone"",""building:min_level""=>""1"",""building:part""=>""yes"",""roof:colour""=>""white"",""roof:material""=>""stone"",""roof:shape""=>""pyramidal"""
"3892","240498131","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:levels""=>""5"",""building:part""=>""yes"""
"3893","8814982","Dummer Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""159298"",""width""=>""12.2"""
"3894","240506021","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:part""=>""yes"",""height""=>""80"""
"3895","240506022","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:part""=>""yes"",""height""=>""10"""
"3896","240506023","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:part""=>""yes"",""height""=>""90"""
"3897","240506024","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:part""=>""yes"",""height""=>""100"""
"3898","240506025","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:part""=>""yes"",""height""=>""110"""
"3899","240514930","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:levels""=>""13"",""building:material""=>""brick"",""building:part""=>""yes"",""roof:material""=>""concrete"",""roof:shape""=>""flat"""
"3900","240514931","NULL","NULL","NULL","NULL","NULL","NULL","0","""roof:edge""=>""yes"""
"3901","240514932","NULL","NULL","NULL","NULL","NULL","NULL","0","""roof:ridge""=>""yes"""
"3902","240514933","NULL","NULL","NULL","NULL","NULL","NULL","0","""roof:edge""=>""yes"""
"3903","240514934","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""#EEEEDD"",""building:levels""=>""3"",""building:material""=>""stone"",""building:part""=>""yes"",""roof:colour""=>""#222222"",""roof:levels""=>""2"",""roof:orientation""=>""across"",""roof:shape""=>""gabled"""
"3904","240514936","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""#EEEEDD"",""building:levels""=>""3"",""building:material""=>""stone"",""building:part""=>""yes"",""roof:colour""=>""#222222"",""roof:levels""=>""2"",""roof:orientation""=>""across"",""roof:shape""=>""gabled"""
"3905","240514939","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""#EEEEDD"",""building:levels""=>""3"",""building:material""=>""stone"",""building:part""=>""yes"",""roof:colour""=>""#222222"",""roof:levels""=>""2"",""roof:orientation""=>""across"",""roof:shape""=>""gabled"""
"3906","240514940","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""#EEEEDD"",""building:levels""=>""3"",""building:material""=>""stone"",""building:part""=>""yes"",""roof:material""=>""glass"",""roof:shape""=>""flat"""
"3907","240514941","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:levels""=>""12"",""building:material""=>""glass"",""building:part""=>""yes"""
"3908","240514942","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""#EEEEDD"",""building:levels""=>""3"",""building:material""=>""stone"",""building:part""=>""yes"",""roof:colour""=>""#222222"",""roof:levels""=>""2"",""roof:orientation""=>""across"",""roof:shape""=>""hipped"""
"3909","240514943","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:levels""=>""8"",""building:part""=>""yes"",""roof:colour""=>""#222222"",""roof:levels""=>""1"",""roof:shape""=>""pyramidal"""
"3910","240514944","NULL","NULL","NULL","NULL","NULL","NULL","0","""building:colour""=>""#EEEEDD"",""building:levels""=>""6"",""building:material""=>""stone"",""building:part""=>""yes"",""roof:colour""=>""#222222"",""roof:levels""=>""2"",""roof:orientation""=>""across"",""roof:shape""=>""pyramidal"""
"3911","8815178","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""46"""
