"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags" 
"19687","434970304","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"19688","434970305","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"19689","434970306","Escher's Canyon","footway","NULL","NULL","NULL","NULL","0","""access""=>""private"",""foot""=>""permissive"""
"19690","434970307","NULL","footway","NULL","NULL","NULL","NULL","0","""access""=>""private"",""foot""=>""permissive"""
"19691","434976072","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19692","434976073","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"19693","434976074","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19694","434976076","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19695","434976077","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19696","434976079","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19697","434976080","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19698","434976081","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19699","434976083","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19700","434979487","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"19701","434979488","NULL","steps","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"",""incline""=>""down"""
"19702","434979489","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19703","434979490","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19704","434987904","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19705","434987912","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19706","434987919","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19707","434987921","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19708","434987924","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19709","435052267","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19710","435052268","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19711","435052269","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19712","435052270","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19713","435052271","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19714","435052273","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"19715","435052275","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19716","435052276","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19717","435052278","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19718","435052279","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19719","435052280","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19720","435052281","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19721","435052282","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19722","435052283","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19723","435052284","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19724","435068251","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19725","435068252","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19726","435068253","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19727","435068254","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19728","435068255","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19729","435068256","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19730","435068257","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19731","435068258","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19732","435068259","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19733","435068260","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19734","435068261","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19735","435068262","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19736","435077009","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19737","435077010","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19738","435077011","NULL","steps","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"",""incline""=>""down"""
"19739","435077013","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"19740","435077014","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19741","435077015","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19742","435077016","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19743","435077018","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19744","435077019","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19745","435077020","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19746","435077021","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19747","435077023","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19748","435077024","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19749","435077026","NULL","steps","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"",""incline""=>""up"""
"19750","435077027","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"19751","435077028","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19752","435077029","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19753","435079132","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19754","435079133","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19755","435079134","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19756","435081076","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""up"""
"19757","435102491","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19758","435102492","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19759","435102493","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19760","435102494","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19761","435102495","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19762","435102496","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19763","435102497","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19764","435102498","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19765","435102499","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"19766","435102503","Compton Court","service","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"19767","435105967","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19768","435105968","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"19769","435173292","Tudor Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""129939"",""width""=>""15.2"""
"19770","435176873","Brooks Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""119153"",""width""=>""15.2"""
"19771","435176874","Eutaw Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""131082"",""width""=>""15.2"""
"19772","435176876","Falcon Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""189434"",""width""=>""16.8"""
"19773","435176877","Marion Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""167438"",""width""=>""14.9"""
"19774","435176878","Putnam Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""187055"",""width""=>""14.9"""
"19775","435176879","Putnam Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""187055"",""width""=>""14.9"""
"19776","435176880","West Eagle Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""211230"",""oneway""=>""yes"",""width""=>""15.2"""
"19777","435176881","White Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""140654"",""width""=>""15.2"""
"19778","435176882","White Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""140654"",""oneway""=>""yes"",""width""=>""15.2"""
"19779","435179055","Gove Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""115644"",""width""=>""15.5"""
"19780","435179057","Liverpool Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""171289"",""width""=>""15.5"""
"19781","435181522","Clark Avenue","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""183596"",""oneway""=>""yes"",""width""=>""15.2"""
"19782","435181523","Clark Avenue","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""183596"",""oneway""=>""yes"",""width""=>""15.2"""
"19783","435186121","Delle Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""112608"",""width""=>""12.2"""
"19784","435186122","Saint Cecelia Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""206210"",""oneway""=>""yes"",""width""=>""12.8"""
"19785","435193779","Hewes Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""139216"",""width""=>""6.1"""
"19786","435193784","Pond View Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""115578"",""width""=>""12.2"""
"19787","435193785","Pond View Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""115578"",""oneway""=>""yes"",""width""=>""12.2"""
"19788","435193787","Rockland Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""122817"",""width""=>""12.2"""
"19789","435202581","Eustis Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""207336"",""oneway""=>""yes"",""width""=>""12.2"""
"19790","435202582","Shirley Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""150793"",""width""=>""12.2"""
"19791","435202583","NULL","service","NULL","NULL","NULL","NULL","0","""oneway""=>""yes"""
"19792","435210323","Tappan Street Extension","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""126664"",""oneway""=>""yes"",""width""=>""12.2"""
"19793","435210324","Willard Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""114115"",""oneway""=>""yes"",""width""=>""12.2"""
"19794","435213857","Cushing Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""164787"",""width""=>""12.2"""
"19795","435213859","Thingvalla Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""200298"",""width""=>""12.2"""
"19796","435230321","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19797","435230322","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19798","435230323","NULL","NULL","NULL","NULL","retaining_wall","NULL","0","NULL"
"19799","435230324","NULL","NULL","NULL","NULL","wall","NULL","0","""height""=>"".5"""
"19800","435230325","NULL","NULL","NULL","NULL","retaining_wall","NULL","0","NULL"
"19801","435230326","NULL","NULL","NULL","NULL","wall","NULL","0","""height""=>"".5"""
"19802","435230327","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19803","435230328","NULL","NULL","NULL","NULL","wall","NULL","0","""height""=>"".5"""
"19804","435230329","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19805","435230330","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19806","435230331","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19807","435230333","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19808","435230334","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19809","435230335","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19810","435230336","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19811","435230337","NULL","NULL","NULL","NULL","retaining_wall","NULL","0","""level""=>""0"""
"19812","435230338","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"19813","435230340","NULL","NULL","NULL","NULL","fence","NULL","0","""level""=>""1"""
"19814","435230341","NULL","NULL","NULL","NULL","retaining_wall","NULL","0","NULL"
"19815","435230343","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
